;1;"Dick's Sporting Goods";;"7542 Edinger Avenue";"Huntington Beach";12;92647;"US";"714-847-3179";;"http://www.dickssportinggoods.com/";3;33.729016;-117.996883;15;;;;
;1;"Dick's Sporting Goods";;"3265 Sports Arena Blvd.";"San Diego";12;92110;"US";"619-523-0975";;"http://www.dickssportinggoods.com/";3;32.7530037;-117.2083967;15;;;;
;1;"Dick's Sporting Goods";;"1 Destiny USA Drive";"Syracuse";43;13208;"US";"315-471-7770";;"http://www.dickssportinggoods.com/";3;43.0728549;-76.1715687;15;;;;
;1;"Dick's Sporting Goods";;"7170 S 1000 E";"Midvale";58;84047;"US";"801-566-2920";;"http://www.dickssportinggoods.com/";3;40.6211969;-111.8617418;15;;;;
;1;"Dick's Sporting Goods";;"130 E University Parkway";"Orem";58;84058;"US";"801-225-7073";;"http://www.dickssportinggoods.com/";3;40.2733972;-111.6919696;15;;;;
;1;"Dick's Sporting Goods";;"2400 Pallisades Center Drive";"West Nyack";43;10994;"US";"845-353-1086";;"http://www.dickssportinggoods.com/";3;41.0984612;-73.9538137;15;;;;
;1;"Dick's Sporting Goods";;"4520 GRAPE ROAD";"MISHAWAKA";24;46545;"US";"574-243-4789";;;3;41.699155;-86.1873968;15;;;;
;1;"Dick's Sporting Goods";;"Cranberry";"Cranberry Township";51;16066;"US";7247783010;;;3;40.6981734;-80.1080936;15;;;;"2021 Mackenzie Way"
;1;"Dick's Sporting Goods";;"Algonquin";"ALGONQUIN ";23;60102;"US";"847-960-7700";;;3;42.1655801;-88.2942493;15;;;;"1816 RANDALL ROAD "
;1;"Dick's Sporting Goods";;"AUGUSTA MALL";"Augusta";19;30909;"US";"706-733-1199";;;3;33.4647333;-82.0733985;15;;;;"3450 WRIGHTSBORO ROAD "
;1;"Dick's Sporting Goods";;"CROSSROADS CENTER";"BAILEY'S CROSSROADS";61;22041;"US";"703-933-0736";;;3;38.8524448;-77.1304467;15;;;;"5716 COLUMBIA PIKE "
;1;"Dick's Sporting Goods";;"GREEN OAK VILLAGE PLACE";"BRIGHTON";33;48116;"US";"810-225-4849";;;3;42.5069844;-83.7548138;15;;;;"9550 VILLAGE PLACE BLVD"
;1;"Dick's Sporting Goods";;"BURNSVILLE CENTER";"BURNSVILLE";34;55306;"US";"952-898-0743";;;3;44.7421214;-93.2891398;15;;;;"901 COUNTY ROAD 42 WEST; B-200"
;1;"Dick's Sporting Goods";;"CLAY TERRACE";"CARMEL";24;46032;"US";"317-818-3467";;;3;39.9957329;-86.1293805;15;;;;"14350 CLAY TERRACE BLVD."
;1;"Dick's Sporting Goods";;"CHAPEL HILLS MALL";"COLORADO SPRINGS";13;80920;"US";"719-264-1810";;;3;38.94693;-104.79779;15;;;;"1710 BRIAR GATE BLVD"
;1;"Dick's Sporting Goods";;"CITADEL MALL";"CHARLESTON";54;29407;"US";"843-573-0891";;;3;32.798582;-80.02896;15;;;;"2070 SAM RITTENBURG BLVD."
;1;"Dick's Sporting Goods";;"CHRISTIANA CENTER";"NEWARK";15;19702;"US";"302-738-8322";;;3;39.6775407;-75.65918;15;;;;"100 CENTER DRIVE"
;1;"Dick's Sporting Goods";;"COUNTRYSIDE CENTER";"CLEARWATER";18;33761;"US";"727-791-8580";;;3;28.022045;-82.727217;15;;;;"26583 HWY 19 NORTH"
;1;"Dick's Sporting Goods";;"CUMMING TOWN CENTER";"CUMMING ";19;30040;"US";"770-292-9834";;;3;34.2155394;-84.1479249;15;;;;"2145 MARKETPLACE BLVD."
;1;"Dick's Sporting Goods";;"CUYAHOGA FALLS";"AKRON ";47;44310;"US";"330-634-0900";;;3;41.1024492;-81.4992884;15;;;;"1990 BUCHHOLZER BLVD."
;1;"Dick's Sporting Goods";;"DANBURY FAIR MALL";"DANBURY";14;6810;"US";"203-730-0164";;;3;41.3803744;-73.4815946;15;;;;"7 BACKUS AVENUE"
;1;"Dick's Sporting Goods";;"ELMORE PLAZA";"DAVENPORT";25;52807;"US";"563-441-7500";;;3;41.5765928;-90.529607;15;;;;"5250 ELMORE AVENUE"
;1;"Dick's Sporting Goods";;"TOWN CENTER PROMENADE";"DEER PARK";23;60010;"US";"847-550-1527";;;3;42.1581952;-88.1196289;15;;;;"21830 WEST LONG GROVE ROAD"
;1;"Dick's Sporting Goods";;"6111 SAWMILL ROAD";"DUBLIN";47;43017;"US";"614-798-1111";;;3;40.09062;-83.093474;15;;;;
;1;"Dick's Sporting Goods";;"DULLES TOWN CENTER";"DULLES";61;20166;"US";"571-434-0046";;;3;38.9516235;-77.4480814;15;;;;"21070 DULLES TOWN CIRCLE"
;1;"Dick's Sporting Goods";;"EAST TOWNE MALL";"MADISON";64;53704;"US";"608-241-2764";;;3;43.1279486;-89.3043451;15;;;;"350 EAST TOWNE MALL"
;1;"Dick's Sporting Goods";;"EASTON MARKET";"COLUMBUS";47;43219;"US";"614-414-0200";;;3;40.0513888;-82.9211454;15;;;;"3700 EASTON MARKET"
;1;"Dick's Sporting Goods";;"EAST MARKET";"FAIRFAX";61;22033;"US";"703-803-0300";;;3;38.8584332;-77.3767577;15;;;;"12501 FAIRLAKES CIRCLE"
;1;"Dick's Sporting Goods";;"THE HIGHLANDS";"FLOWER MOUND";57;75028;"US";"972-355-1111";;;3;33.0725666;-97.0619739;15;;;;"5801 LONG PRAIRIE ROAD"
;1;"Dick's Sporting Goods";;"MARKET STREET AT FLOWOOD";"FLOWOOD";35;39232;"US";"601-992-2341";;;3;32.3095903;-90.1389757;15;;;;"720 MACKENZIE LANE"
;1;"Dick's Sporting Goods";;"REGIONS BANK PLAZA";"FT. LAUDERDALE ";18;33305;"US";"954-566-1448";;;3;26.1531223;-80.1233175;15;;;;"2420 NORTH FEDERAL HWY"
;1;"Dick's Sporting Goods";;"256 COLISEUM BLVD.";"FORT WAYNE";24;46805;"US";"260-470-4224";;;3;41.1197781;-85.1378949;15;;;;
;1;"Dick's Sporting Goods";;"GENEVA COMMONS";"GENEVA";23;60134;"US";"630-943-4100";;;3;41.8946546;-88.3431458;15;;;;"618 COMMONS DRIVE"
;1;"Dick's Sporting Goods";;"THE SHOPPES AT GRAND PRARIE";"PEORIA ";23;61615;"US";"309-683-2400";;;3;40.8064627;-89.6345796;15;;;;"5205 WEST WAR MEMORIAL DRIVE"
;1;"Dick's Sporting Goods";;"MAVERICK PHASE II";"GREEN BAY";64;54304;"US";"920-490-8488";;;3;44.4866783;-88.0607565;15;;;;"811 PILGRIM WAY"
;1;"Dick's Sporting Goods";;"11 GALLERIA3500 GALLERIA DRIVE";"GREENVILLE";44;27834;"US";"252-329-0241";;;3;35.612661;-77.3663538;15;;;;
;1;"Dick's Sporting Goods";;"GREENWOOD MALL";"GREENWOOD";24;46142;"US";"317-882-1079";;;3;39.633018;-86.116074;15;;;;"1251 US 31 NORTH"
;1;"Dick's Sporting Goods";;"COLONIAL COMMONS";"HARRISBURG ";51;17112;"US";"717-652-3174";;;3;40.3210098;-76.8230409;15;;;;"5086 JONESTOWN RD"
;1;"Dick's Sporting Goods";;"HUNT VALLEY TOWNE PLAZA";"COCKEYSVILLE";31;21030;"US";"410-584-9050";;;3;39.4811908;-76.6491125;15;;;;"118 SHAWAN ROAD"
;1;"Dick's Sporting Goods";;"NORTHEAST MALL";"ROADHURST";57;76053;"US";"817-590-0740";;;3;32.8290679;-97.2015062;15;;;;"1101 MELBOURNE"
;1;"Dick's Sporting Goods";;"LAS COLINAS";"IRVING";57;75063;"US";"972-402-0600";;;3;32.9100166;-96.9549448;15;;;;"2000 MARKET PLACE BLVD"
;1;"Dick's Sporting Goods";;"1112 WESTERN BOULEVARD";"JACKSONVILLE";44;28546;"US";"910-455-0928";;;3;34.7801276;-77.39513;15;;;;
;1;"Dick's Sporting Goods";;"SYCAMORE PLAZA AT KENWOOD";"CINCINNATI";47;45236;"US";"513-793-1033";;;3;39.1967828;-84.3806201;15;;;;"7800 MONTGOMERY ROAD"
;1;"Dick's Sporting Goods";;"TIPPECANOE MALL";"LAFAYETTE";24;47905;"US";"765-449-0914";;;3;40.391557;-86.849444;15;;;;"2415 SAGAMORE PARKWAY SOUTH"
;1;"Dick's Sporting Goods";;"LEXINGTON VILLAGE";"LEXINGTON PARK";31;20653;"US";"240-725-0142";;;3;38.2034582;-76.3984537;15;;;;"46260 LEXINGTON VILLAGE WAY"
;1;"Dick's Sporting Goods";;"LIBERTY TREE";"DANVERS";32;1923;"US";"978-646-6400";;;3;42.552464;-70.944455;15;;;;"96 COMMONWEALTH AVENUE"
;1;"Dick's Sporting Goods";;"CREEKSIDE COMMONS";"MENTOR";47;44060;"US";"440-354-8800";;;3;41.6661573;-81.339552;15;;;;"9567 MENTOR AVENUE"
;1;"Dick's Sporting Goods";;"DAYTON MALL";"DAYTON";47;45459;"US";"937-436-5754";;;3;39.6336491;-84.2203047;15;;;;"2700 MIAMISBURG CENTERVILLE ROAD; SUITE 388"
;1;"Dick's Sporting Goods";;"CHESTERFIELD PLAZA";"RICHMOND";61;23235;"US";"804-897-5299";;;3;37.5210551;-77.467916;15;;;;"1520 W. KOGER CENTER BLVD"
;1;"Dick's Sporting Goods";;"PRINCESS CITY PLAZA";"MISHAWAKA";24;46545;"US";"574-243-4789";;;3;41.6739809;-86.19144;15;;;;"4520 GRAPE ROAD"
;1;"Dick's Sporting Goods";;"PROVIDENCE MARKET PLACE";"MT. JULIET";56;37122;"US";"615-773-6160";;;3;36.2310717;-86.5371742;15;;;;"401 SOUTH MT. JULIET ROAD; SUITE 605"
;1;"Dick's Sporting Goods";;"SPRINGBROOK PRAIRIE PAVILLION";"STREETNAPERVILLE";23;60540;"US";"630-548-1476";;;3;41.7606321;-88.1437782;15;;;;"2763 W 75TH "
;1;"Dick's Sporting Goods";;"PHEASANT LANE MALL";"NASHUA";40;3060;"US";"603-888-3579";;;3;42.701202;-71.436043;15;;;;"310 DANIEL WEBSTER HIGHWAY"
;1;"Dick's Sporting Goods";;"HAMILTON TOWN CENTER";"NOBLESVILLE";24;46060;"US";"317-776-1687";;;3;40.0455917;-86.0085955;15;;;;"13157 NORELL LANE"
;1;"Dick's Sporting Goods";;"GREAT NORTHERN MALL";"NORTH OLMSTEAD";47;44070;"US";"440-686-2400";;;3;41.4118396;-81.9152844;15;;;;"200 GREAT NORTHERN MALL"
;1;"Dick's Sporting Goods";;"HIGHPOINT SHOPPING CENTER";"NOVI ";33;48375;"US";"248-735-8180";;;3;42.4719897;-83.4536844;15;;;;"21061 HAGGERTY ROAD"
;1;"Dick's Sporting Goods";;"NORTHRIDGE PLAZA";"OLATHE";26;66062;"US";"913-254-9196";;;3;38.9029654;-94.7895533;15;;;;"15280 W. 119TH STREET"
;1;"Dick's Sporting Goods";;"QUAKER CROSSING";"ORCHARD PARK";43;14127;"US";"716-821-1616";;;3;42.7689865;-78.6984853;15;;;;"3434 AMELIA DRIVE"
;1;"Dick's Sporting Goods";;"ORLAND PARK PLACE";"ORLAND PARK";23;60462;"US";"708-675-3100";;;3;41.6139629;-87.8512395;15;;;;"ONE ORLAND PARK PLACE; SUITE 1"
;1;"Dick's Sporting Goods";;"PARK LANE";"DALLAS";57;75231;"US";"214-696-5800";;;3;32.8719035;-96.7715358;15;;;;"8030 PARK LANE"
;1;"Dick's Sporting Goods";;"PEMBROKE CROSSINGS";"PEMBROKE";18;33026;"US";"954-430-5873";;;3;26.2586114;-80.2016997;15;;;;"11940 PINES BLVD."
;1;"Dick's Sporting Goods";;"THE METROPLEX";"PLYMOUTH MEETING";51;19462;"US";"610-260-4400";;;3;40.103337;-75.294406;15;;;;"2430 CHEMICAL ROAD"
;1;"Dick's Sporting Goods";;"THE MARKET AT POLARIS";"COLUMBUS";47;43240;"US";"614-985-4729";;;3;40.1447137;-82.9797246;15;;;;"1180 POLARIS PARKWAY"
;1;"Dick's Sporting Goods";;"PORTLAND ";"PORTLAND";29;4106;"US";"207-828-4950";;;3;43.6297084;-70.2807827;15;;;;"385 GORHAM ROADSOUTH "
;1;"Dick's Sporting Goods";;"1700 W 78TH STREET";"RICHFIELD";34;55423;"US";"612-869-0200";;;3;44.8634881;-93.3014608;15;;;;
;1;"Dick's Sporting Goods";;"ROCKFORD SHOPPING CENTER";"ROCKFORD";23;61108;"US";"815-397-7115";;;3;42.2635195;-89.0575576;15;;;;"6380 E. STATE STREET"
;1;"Dick's Sporting Goods";;"SOUTH HILLS VILLAGE";"PITTSBURGH";51;15241;"US";"412-831-5570";;;3;40.3425963;-80.0537072;15;;;;"301 SOUTH HILLS VILLAGE DRIVE; SUITE #201"
;1;"Dick's Sporting Goods";;"STREETS OF WOODFIELD";"SCHAUMBURG";23;60173;"US";"847-995-0200";;;3;42.0385274;-88.0344874;15;;;;"601 N MARTINGALE; SUITE 195"
;1;"Dick's Sporting Goods";;"WESTFIELD SHOPPINGTOWN SOUTH PARK";"STRONGSVILLE";47;44136;"US";"440-268-9153";;;3;41.3198259;-81.8115051;15;;;;"17071 SOUTHPARK CENTER"
;1;"Dick's Sporting Goods";;"TRADER'S POINT";"INDIANAPOLIS";24;46278;"US";"317-956-1400";;;3;39.8936528;-86.3027709;15;;;;"6030 WEST 86TH STREET"
;1;"Dick's Sporting Goods";;"FASHION SQUARE";"VERNON HILLS";23;60061;"US";"847-573-8240";;;3;42.2194686;-87.9795187;15;;;;"700 N. MILWAUKEE AVENUE UNIT #121"
;1;"Dick's Sporting Goods";;"COBBLESTONE COURT";"VICTOR";43;14564;"US";"585-223-1530";;;3;42.9825633;-77.4088794;15;;;;"20 COBBLESTONE COURT DRIVE"
;1;"Dick's Sporting Goods";;"NASHVILLE WEST";"NASHVILLE";56;37209;"US";"615-354-0102";;;3;36.158946;-86.8463888;15;;;;"6812 CHARLOTTE PIKE"
;1;"Dick's Sporting Goods";;"WARWICK CENTRE";"WARWICK";53;2886;"US";"401-823-8079";;;3;41.698262;-71.490925;15;;;;"1350 EAST BALD HILL ROAD"
;1;"Dick's Sporting Goods";;"WATERFORD COMMONS";"WATERFORD";14;6385;"US";"860-447-2886";;;3;41.3700576;-72.170589;15;;;;"915 HARTFORD TURNPIKE; #A1"
;1;"Dick's Sporting Goods";;"WEST TOWNE MALL";"MADISON";64;53719;"US";"608-829-1313";;;3;43.0570899;-89.5093181;15;;;;"237 WEST TOWNE MALL"
;1;"Dick's Sporting Goods";;"THE SOURCE";"WHITE PLAINS ";43;10605;"US";"914-328-3487";;;3;41.0112762;-73.7419017;15;;;;"1 MAPLE AVENUE"
;1;"Dick's Sporting Goods";;"BRANDYWINE TOWNE CENTER";"WILMINGTON";15;19803;"US";"302-477-9577";;;3;39.7961255;-75.5393155;15;;;;"1000 BRANDYWINE PARKWAY"
;1;"Dig It Athletics";;"4920 Atlanta Highway";"Alpharetta";19;30004;"US";"678-314-6215";;;3;34.1582274;-84.2384078;15;;;;"#311"
;1;"Dimensions Professional Hair Salon";;"PO box 1644";"Vincennes";24;47591;"US";"812-890-7576";;;3;38.677269;-87.5286325;15;;;;
;1;"Dimensions Professional Hair Salon";;"1629 Hart St";"Vincennes";24;47591;"US";"812-890-7576";;;3;38.66945;-87.51628;15;;;;
;1;"DiMillo's Marina";;"1 Long Wharf";"Portland";29;4101;"US";"207-773-7632";;;3;43.6559093;-70.2525048;15;;;;
;1;"Dixon Dance Academy";;"777 S. Route 31";"West Dundee";23;60118;"US";"(847)836-5678";;"http://www.dixondanceacademy.com/";3;42.0863405;-88.2895537;15;;;;
;1;"Dixon Dance Academy";;"303 Palmyra Road";"Dixon";23;61021;"US";"(847)836-5678  ";;;3;41.85666;-89.5719622;15;;;;
;1;"Domestic Goddess Salon and Boutique";;"745 Main St";"Tell City";24;47586;"US";"(812)547-2575";;"http://www.facebook.com/pages/Domestic-Goddess-Sal";3;37.9514557;-86.7698182;15;;;;
;1;"Dot the i";;"4621 Mehl Ave";"St. Louis";36;63129;"US";"(314) 497-7881";;"http://www.facebook.com/pages/Dot-the-i-Embroidery";3;38.4982479;-90.334239;15;;;;
;1;"Down Dog Yoga";;"12973 Highland Crossing Dr  Suite A";"Herndon";61;20171;"US";"(703) 437-9042";;"http://downdogyoga.com/";3;38.9494235;-77.3958709;15;;;;
;1;"Down On Main Street";;"14 Church Hill Road";"Newtown";14;6470;"US";"203-426-5253";;;3;41.4137432;-73.3047266;15;;;;
;1;"Downtown Diva's by Theresa";;"516 Main St";"Plattsmouth";38;68048;"US";4022963038;;;3;41.0112018;-95.8855164;15;;;;
;1;"Downtown Divas by Theresa";;"516 Main ST";"Plattsmouth";38;68048;"US";"402-296-3038";;;3;41.0112013;-95.8855186;15;;;;
;1;"Downtown Girls";;"101 East Water Street";"Flemingsburg";27;41041;"US";"(606) 845-8455";;"http://www.facebook.com/pages/Downtown-Girls/14030";3;38.4221213;-83.7337526;15;;;;
;1;"Dreams Boutique";;"1630 Woodhaven Ct";"Lebanon";56;37087;"US";"(615) 547-9799";;"http://www.facebook.com/pages/Dreams-Boutique-LLC/";3;36.215912;-86.34434;15;;;;
;1;"Dreams Boutique";;"124 Public Square";"Lebanon";56;37087;"US";"(615) 547-9799";;;3;36.2081098;-86.2911024;15;;;;
;1;"Dress to Sweat";;"1944 Lord Fairfax Road";"Vienna";61;22182;"US";"(703) 749-5304";;"http://dresstosweat.homestead.com/";3;38.911629;-77.230641;15;;;;
;1;"Drishti";;"130 E. Canon Perdido Street";"Santa Barbara";12;93101;"US";"(805) 963-0222";;"http://drishtiyoga.com/";3;34.4218296;-119.6991853;15;;;;
;1;"Duet Dance & Activewear";;"803 E. McGalliard Rd.";"Muncie";24;47303;"US";"765-284-3838";;;3;40.2190069;-85.3779127;15;;;;
;1;"Duffee Athletics";;"2544 Hilo Ave. N";"Oakdale";34;55128;"US";"(651) 226-8907";;;3;44.9855639;-92.951211;15;;;;
;1;"Duvall Fitness";;"28329 NE 147th CT";"Duvall";62;98019;"US";"425 788-0306";;;3;47.73272;-121.959508;15;;;;
;1;"Eagle Ranch Fitness Club";;"POB 5905";"Eagle";13;81631;"US";"(970) 328-5770";;"http://www.eagleranchfitnessclub.com/";3;39.510392;-107.608732;15;;;;
;1;"East Bank Club";;"500 North Kingsbury Street";"Chicago";23;60654;"US";"(312) 527-5800";;"http://eastbankclub.com/";3;41.8894058;-87.638381;15;;;;
;1;"Easton Outdoor";;"230 Northampton St.";"Easton";51;10842;"US";"(610)248-7697";;;3;40.6911876;-75.2079633;15;;;;
;1;"Easton Outdoor Company";;"230 Northampton Street";"Easton";51;18042;"US";"610.829.1000";;"www.eastonoutdoorcompany.com";3;40.6911868;-75.2080113;15;;;;
;1;"Eclipse";;"295 West Wieuca Road NE";"Atlanta";19;30342;"US";"(404)226-5907";;;3;33.872655;-84.378703;15;;;;
;1;"Edmond Racquet Club";;"425 Lilac Drive";"Edmond";48;73034;"US";"405-340-4241";;"www.edmondtennis.com";3;35.649963;-97.437719;15;;;;
;1;"Edward Health and Fitness";;"6600 S Route 53";"Woodridge";23;60517;"US";"(630) 646-7900";;"http://www.edward.org/fitness";3;41.764783;-88.0669525;15;;;;
;1;"Elavina Salon and Spa";;"1802 elm street";"merrimack";40;3054;"US";"603.232.3448";;"www.salonelavina.com ";3;42.8800221;-71.4791073;15;;;;
;1;"Elegance and Life; Barre Studio LLC";;"412 River Road; Suite 104";"Boerne";57;78006;"US";8132402117;;;3;29.78989;-98.725626;15;;;;
;1;"Element 54 Salon";;"21776 State road 54";"Lutz";18;33549;"US";"813-528-8799";;;3;28.1880287;-82.4556711;15;;;;
;1;"Elephants Perch";;"PO Box 178";"Ketchum";13;83340;"US";"208-726-3497";;;3;43.6807402;-114.3636619;15;;;;
;1;"Elevate Fitness LLC";;"1700 E Putnam Ave";"Old Greenwich";14;6870;"US";"(203) 344-1759";;"http://www.elevatefitnesspt.com/";3;41.0462341;-73.5684382;15;;;;
;1;"Elevate Fitness Studio";;"31350 Rocky River Road";"Menifee";12;92584;"US";"949-413-5315";;;3;33.665849;-117.149856;15;;;;
;1;"Elevation Volleyball";;"5280 State Route 741";"Mason";47;45040;"US";"(513) 459-7382";;"http://www.sportsexpressvb.com/store/store.htm";3;39.3607889;-84.2736;15;;;;
;1;"Elite Health and Fitness";;"115 3rd Ave East Apt 1";"Williston";45;58801;"US";"(307) 752-3786";;"http://www.elitehealth.org/";3;48.1450043;-103.6169814;15;;;;
;1;"Elite Health and Fitness";;"2314 12th Ave West";"Williston";45;58801;"US";"(307) 752-3786";;;3;48.1651408;-103.6405896;15;;;;
;1;"Elite Runners and Walkers";;"5992 Steubenville Pike";"McKees Rocks";51;15136;"US";"(412) 490-0881";;"http://www.eliterunners.com/";3;40.446336;-80.144243;15;;;;
;1;"Elkins Running";;"1816 E. Arbors Dr";"Charlotte";44;28269;"US";"704-503-1105";;;3;35.336737;-80.7544099;15;;;;
;1;"Ellijay Fitness Center";;"379 River Street";"Ellijay";19;30540;"US";"(706) 636-2348";;"http://ellijayfitness.com/";3;34.6909564;-84.477477;15;;;;
;1;"Elmwood Fitness Center";;"1200 S Clearview Pkwy ";"Harahan";28;70123;"US";"(504) 736-4727";;;3;29.9624535;-90.1847612;15;;;;
;1;"Embroidery Design Group";;"2564 Billingsley Road";"Columbus";47;43235;"US";"(614) 798-8152";;"http://www.embroiderydesigngroup.com/update/EDG_Ne";3;40.1124139;-83.0846453;15;;;;
;1;"enCore Pilates Fort Lauderdale Inc.";;"652 north federal highway ";"Fort Lauderdale";18;33304;"US";"954 661-1224";;;3;26.1307298;-80.1374724;15;;;;
;1;"Endurance Athletics";;"400 S. Lamar";"Oxford";35;38655;"US";6623805119;;;3;34.3650835;-89.5189644;15;;;;"Suite D"
;1;"Endurance Sports NW";;"4201 Russell Rd; #3";"Mukilteo";62;98275;"US";"425-493-8444";;"www.endurancesportsnw.com";3;47.8964416;-122.2902717;15;;;;"No: 3"
;1;"Endure It Life";;"215 South Washington Street";"Naperville";23;60540;"US";"(630) 355-0119";;"http://www.endureitlife.com/";3;41.772452;-88.1480349;15;;;;
;1;"Epic Yoga";;"619 Calverton Lane";"Brentwood";56;37027;"US";"(615) 457-7640";;"http://www.epicyogacenter.com/?gclid=CNHRtMLL5q0CF";3;36.005403;-86.7355882;15;;;;
;1;"Epping Forest Yacht Club";;"1830 Epping Forest Drive";"Jacksonville";18;32217;"US";"904-421-2230";;;3;30.2487236;-81.6407526;15;;;;
;1;"Euphoria Hair Lounge";;"209 panther run";"destrehan";28;70047;"US";"504-259-8625";;;3;29.9646666;-90.3734399;15;;;;
;1;"Everett and Allies Gift Shoppe";;"2141 Brandenburg Road";"Brandenburg";27;40108;"US";"(270) 422-4438 ";;"http://www.everett-allies.com/index.stm";3;37.9754755;-86.1501555;15;;;;
;1;"Everyday Outfitters";;"330 Broadway Eagle";"Eagle";13;81631;"US";"(877) 446-9854";;"www.everydayoutfitters.com";3;39.6536029;-106.82748;15;;;;
;1;"Everyday Zen Relaxation Studio";;"3740 Atlantic Ave  201";"Long Beach";12;90807;"US";5624242444;;"http://www.everydayzenrelaxationstudio.com/";3;33.8257491;-118.1846504;15;;;;
;1;"Evolution Nutrition & Fitness Studio  LLC";;"213 Harrison Avenue";"Harrison";47;45030;"US";"(513) 364-4042";;"http://www.facebook.com/pages/Evolution-nutrition-";3;39.2620494;-84.8180253;15;;;;
;1;"Evolution Pilates";;"435 Buckland Road";"South Windsor";14;6074;"US";"(860) 6444455";;;3;41.8229766;-72.5528099;15;;;;"Rosewood Building"
;1;"Exhale Spa";;"1065 Peachtree Street NE";"Atlanta";19;30309;"US";4047205177;;"www.exhalespa.com/atlanta";3;33.7835473;-84.3836489;15;;;;
;1;"Exhale Spa";;"5300 East Mockingbird Lane";"Dallas";57;75206;"US";"(214) 370-5800";;"http://www.exhalespa.com/default/Default.aspx";3;32.8361473;-96.7779207;15;;;;
;1;"Fab4Fitness";;"196 Cays Dr";"Naples";18;34114;"US";"239-848-8133";;;3;25.953676;-81.50582;15;;;;
;1;"Fabula";;"306 East Main Street";"Montrose";13;81401;"US";"970 765 2274";;;3;38.4787934;-107.8775411;15;;;;
;1;"Falls Road Running";;"6247 Falls Road";"Baltimore";31;21209;"US";"410-296-5050";;"http://www.baltimorerunning.com/";3;39.3831504;-76.6566136;15;;;;
;1;"Feet First";;"4949 4th Street N Suite C";"St. Pete";18;33703;"US";"(727)898-1130";;"http://www.feetfirstrunning.com/";3;27.817148;-82.638125;15;;;;
;1;"Feet First";;"3401 Bay to Bay Blvd";"Tampa";18;33629;"US";"(813) 835-1339";;"www.feetfirstrunning.com";3;27.920097;-82.4995299;15;;;;
;1;"Feet First";;"3401 West Bay to Bay Boulevard";"Tampa";18;33629;"US";"813-835-1339";;;3;27.919889;-82.4989415;15;;;;
;1;"Feet First Columbia";;"6420 Freetown Road";"Columbia";31;21044;"US";"(410) 992-5800";;"www.feetfirstsports.com";3;39.1961183;-76.8842393;15;;;;
;1;"Feet First Sports";;"6420 Freetown Road STE 130";"Columbia";31;21044;"US";"(410) 992-5800";;;3;39.1961115;-76.8842421;15;;;;
;1;"Fern Creek Elementary";;"7015 Fontendleau Way";"Louisville";27;40291;"US";"502-231-1454";;;3;38.145504;-85.602813;15;;;;
;1;"FFSDC";;"PO Box 1269";"Carrboro";12;27510;"US";"(707) 569-1494";;;3;37.6476989;-120.922594;15;;;;
;1;"Finger Lakes Running Company";;"215 E State Street";"Ithica";43;14850;"US";"607 275 3572";;"http://www.colesport.com/";3;42.439615;-76.4965956;15;;;;
;1;"Finish Strong Sports";;"P.O. BOX 821475";"Houston";57;77282;"US";"713-861-9779";;;3;29.7461902;-95.6049489;15;;;;
;1;"Finish Strong Sports";;"6426 Washington Ave";"Houston";57;77007;"US";"713-861-9779";;;3;29.7757116;-95.4267302;15;;;;
;1;"Finishing Touches";;"505 Main Street";"Jasper";24;47546;"US";"(812) 482-2422";;"http://www.ftjasper.com";3;38.390811;-86.9308098;15;;;;
;1;"Fit 4 U";;"5679 Northglen Rd";"Cincinnati";47;45248;"US";"(513) 310-9306";;;3;39.152595;-84.636436;15;;;;
;1;"Fit Chicks";;"1774 Withmere Way";"Dunwoody ";19;30338;"US";"(404) 433-0750";;"www.atlantafitchicks.net";3;33.961503;-84.3216039;15;;;;
;1;"Fit Right Active";;"1866 Forsythe Ave";"Monroe";28;71201;"US";"318-855-4126";;;3;32.530282;-92.115161;15;;;;
;1;"Fit Right NW";;"2258 NW Raleigh St.";"Portland";49;97210;"US";"(503) 525-2122";;"http://www.fit-right-nw.com";3;45.5340814;-122.697971;15;;;;
;1;"Fitness Fetish";;"2236 East County Highway 30A";"Santa Rosa Beach";18;32459;"US";"(850) 231-5000";;"http://www.fitnessfetish.com/";3;30.322639;-86.134257;15;;;;
;1;"Fitness In Disguise";;"6657 W. Ottawa Ave B 5&6";"Littleton ";13;80128;"US";"(303) 963-5621";;"http://fitnessindisguise.com/index.html";3;39.592684;-105.069804;15;;;;
;1;"Fitness Onboard; LLC";;"600 S. Barracks Street Suite 202";"Pensacola";18;"32502-609";"US";"850-912-8014";;"www.fitnessonboard.com";3;30.407358;-87.211082;15;;;;
;1;"Fitness Sports";;"7230 University Avenue";"Windsor Heights";25;50324;"US";"(515) 277-4785 ";;"www.fitnesssports.com";3;41.5998923;-93.7172924;15;;;;
;1;"Fitness Together";;"5510 PGA Boulevard Suite 201";"Palm Beach Gardens";18;33418;"US";"(561) 253-8830";;"http://fitnesstogether.com/palmbeachgardens";3;26.8386499;-80.1217866;15;;;;
;1;"FITniche";;"1421 towncenter drive";"lakeland";18;33803;"US";"863.619.5390";;;3;28.000844;-81.9778446;15;;;;
;1;"FITniche";;"1421 Town Center Drive";"Lakeland";18;33803;"US";8636195390;;;3;28.0008906;-81.977713;15;;;;
